store_code,city,division_code,n_weeks,n_nonzero,avg_units,avg_revenue,median_units,std_units,total_units,cv,zero_rate,tier,prophet_eligible
CP32,St-Hyacinthe,TO,90,90,4.3,1958.7487777777776,3.0,3.426433924388773,387.0,0.7968450986950635,0.0,naive,False
CP33,Sorel-Tracy,BQ,64,62,3.046875,943.2534375,2.0,2.4392926863178617,195.0,0.8005883688427854,0.03125,naive,False
CP33,Sorel-Tracy,CH,72,70,2.486111111111111,3754.2605555555556,2.0,1.920923014312926,179.0,0.772661771120283,0.02777777777777779,naive,False
CP33,Sorel-Tracy,FI,49,49,1.816326530612245,672.8612244897959,2.0,1.0542269953966885,89.0,0.5804171098251432,0.0,naive,False
CP33,Sorel-Tracy,GA,77,77,4.467532467532467,5237.448311688312,3.0,3.640360073227342,344.0,0.8148480396468178,0.0,naive,False
CP33,Sorel-Tracy,HT,64,64,5.53125,9446.87453125,4.0,5.309376999892184,354.0,0.9598873672121462,0.0,naive,False
CP33,Sorel-Tracy,LO,111,109,18.792792792792792,131.53243243243244,7.0,26.682345922867874,2086.0,1.4198180237000644,0.018018018018018056,naive,False
CP33,Sorel-Tracy,ME,108,108,22.425925925925927,4743.358425925926,8.0,27.391998184783997,2422.0,1.2214433542347942,0.0,naive,False
CP33,Sorel-Tracy,PA,56,56,6.392857142857143,726.8330357142858,5.0,4.773710473867438,358.0,0.7467256607166942,0.0,naive,False
CP33,Sorel-Tracy,PC,125,125,259.76,5909.9576,118.0,297.3268105268419,32470.0,1.1446212293149134,0.0,xgboost,False
CP33,Sorel-Tracy,SP,48,48,1.5416666666666667,12813.313750000001,1.0,0.8494887907875883,74.0,0.5510197561865438,0.0,naive,False
CP33,Sorel-Tracy,TO,38,37,4.078947368421052,1009.9547368421053,3.5,3.544173589087798,155.0,0.8688941702279763,0.02631578947368418,naive,False
