week_ending,store_code,city,province,division_code,units,gross_units,returns,n_transactions,fiscal_year,fiscal_week
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,IN,24.0,24.0,0.0,6,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,LI,3.0,3.0,0.0,3,2025,22
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,LO,22.0,22.0,0.0,5,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,ME,30.0,32.0,2.0,6,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,PA,5.0,5.0,0.0,4,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,PC,71.0,71.0,0.0,7,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,PI,52.0,52.0,0.0,7,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,SE,6.0,6.0,0.0,4,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,SP,2.0,2.0,0.0,2,2025,22
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,TO,14.0,14.0,0.0,6,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,AP,460.0,460.0,0.0,7,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,AS,76.0,76.0,0.0,7,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,CH,5.0,5.0,0.0,3,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,DI,4.0,4.0,0.0,3,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,GA,3.0,3.0,0.0,3,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,HT,7.0,7.0,0.0,3,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,IN,52.0,52.0,0.0,4,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,LI,12.0,12.0,0.0,5,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,LO,12.0,12.0,0.0,4,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,ME,61.0,61.0,0.0,7,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,MK,1.0,1.0,0.0,1,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,PA,2.0,2.0,0.0,2,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,PC,260.0,260.0,0.0,7,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,PI,84.0,84.0,0.0,7,2025,21
2025-04-06,CP37 - Gatineau,Gatineau,QC,SE,2.0,2.0,0.0,2,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,SP,3.0,3.0,0.0,1,2025,22
2025-04-06,CP37 - Gatineau,Gatineau,QC,TO,10.0,10.0,0.0,3,2025,22
2025-04-06,CP39 - Joliette,Joliette,QC,AP,346.0,346.0,0.0,6,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,AS,9.0,9.0,0.0,4,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,BQ,2.0,2.0,0.0,1,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,CH,7.0,7.0,0.0,3,2025,22
2025-04-06,CP39 - Joliette,Joliette,QC,FI,3.0,3.0,0.0,2,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,GA,9.0,9.0,0.0,4,2025,22
2025-04-06,CP39 - Joliette,Joliette,QC,HT,7.0,7.0,0.0,4,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,IN,10.0,10.0,0.0,4,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,INM,2.0,2.0,0.0,1,2025,22
2025-04-06,CP39 - Joliette,Joliette,QC,LI,25.0,25.0,0.0,6,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,LO,14.0,14.0,0.0,4,2025,22
2025-04-06,CP39 - Joliette,Joliette,QC,ME,22.0,22.0,0.0,5,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,PA,2.0,2.0,0.0,1,2025,22
2025-04-06,CP39 - Joliette,Joliette,QC,PC,63.0,63.0,0.0,7,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,PI,9.0,9.0,0.0,4,2025,22
2025-04-06,CP39 - Joliette,Joliette,QC,SE,7.0,7.0,0.0,5,2025,21
2025-04-06,CP39 - Joliette,Joliette,QC,TO,7.0,7.0,0.0,4,2025,21
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,AP,84.0,84.0,0.0,4,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,AS,21.0,21.0,0.0,5,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,CC,1.0,1.0,0.0,1,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,CH,2.0,2.0,0.0,1,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,DI,6.0,6.0,0.0,4,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,GA,0.0,0.0,0.0,1,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,HT,2.0,2.0,0.0,2,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,IN,7.0,7.0,0.0,3,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,LI,1.0,1.0,0.0,1,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,LO,9.0,9.0,0.0,4,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,ME,13.0,13.0,0.0,4,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,MK,4.0,4.0,0.0,2,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,PC,45.0,45.0,0.0,6,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,PI,62.0,62.0,0.0,5,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,SP,1.0,1.0,0.0,1,2025,22
2025-04-06,CP40 - Thetford Mines,Thetford Mines,QC,TO,1.0,1.0,0.0,1,2025,22
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,AP,861.0,861.0,0.0,7,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,AS,38.0,38.0,0.0,6,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,AZ,3.0,3.0,0.0,2,2025,22
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,BQ,1.0,1.0,0.0,1,2025,22
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,CC,1.0,1.0,0.0,1,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,CH,12.0,12.0,0.0,4,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,FI,1.0,1.0,0.0,1,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,GA,4.0,4.0,0.0,2,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,HT,0.0,0.0,0.0,4,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,IN,1.0,1.0,0.0,1,2025,22
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,LO,10.0,10.0,0.0,6,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,ME,46.0,46.0,0.0,5,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,PC,100.0,100.0,0.0,7,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,PI,92.0,92.0,0.0,6,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,SP,4.0,4.0,0.0,2,2025,21
2025-04-06,CP43 - Ste-Foy,Ste-Foy,QC,TO,13.0,13.0,0.0,4,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,AP,290.5,290.5,0.0,7,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,AS,381.0,381.0,0.0,7,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,AZ,1.0,1.0,0.0,1,2025,22
2025-04-06,CP44 - St-Constant,St-Constant,QC,BQ,15.0,15.0,0.0,5,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,CH,7.0,7.0,0.0,5,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,CR,1.0,1.0,0.0,1,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,FI,1.0,1.0,0.0,1,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,GA,9.0,9.0,0.0,4,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,HT,7.0,7.0,0.0,4,2025,22
2025-04-06,CP44 - St-Constant,St-Constant,QC,IN,14.0,14.0,0.0,6,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,INM,246.0,246.0,0.0,4,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,LI,20.0,20.0,0.0,6,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,LO,20.0,20.0,0.0,5,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,ME,40.0,40.0,0.0,5,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,MK,3.0,3.0,0.0,3,2025,22
2025-04-06,CP44 - St-Constant,St-Constant,QC,PA,1.0,1.0,0.0,1,2025,22
2025-04-06,CP44 - St-Constant,St-Constant,QC,PC,68.0,68.0,0.0,7,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,PI,22.0,22.0,0.0,5,2025,21
2025-04-06,CP44 - St-Constant,St-Constant,QC,SE,1.0,1.0,0.0,1,2025,22
2025-04-06,CP44 - St-Constant,St-Constant,QC,TO,10.0,10.0,0.0,5,2025,21
2025-04-06,CP45 - Cowansville,Cowansville,QC,AP,593.0,593.0,0.0,7,2025,21
2025-04-06,CP45 - Cowansville,Cowansville,QC,AS,16.0,16.0,0.0,5,2025,21
2025-04-06,CP45 - Cowansville,Cowansville,QC,BQ,20.0,20.0,0.0,5,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,CH,8.0,8.0,0.0,4,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,GA,2.0,2.0,0.0,2,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,HT,5.0,5.0,0.0,3,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,IN,88.0,88.0,0.0,5,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,LI,12.0,12.0,0.0,5,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,LO,1.0,1.0,0.0,1,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,ME,32.0,32.0,0.0,5,2025,21
2025-04-06,CP45 - Cowansville,Cowansville,QC,PC,109.0,109.0,0.0,7,2025,21
2025-04-06,CP45 - Cowansville,Cowansville,QC,PI,23.0,23.0,0.0,5,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,SE,140.0,140.0,0.0,5,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,SP,2.0,2.0,0.0,2,2025,22
2025-04-06,CP45 - Cowansville,Cowansville,QC,TO,5.0,5.0,0.0,3,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,AP,238.0,238.0,0.0,6,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,AS,39.0,39.0,0.0,6,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,CH,2.0,2.0,0.0,2,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,GA,1.0,1.0,0.0,1,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,HT,2.0,2.0,0.0,2,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,INM,6.0,6.0,0.0,2,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,LI,1.0,1.0,0.0,1,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,LO,2.0,2.0,0.0,1,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,ME,13.0,13.0,0.0,2,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,PA,3.0,3.0,0.0,1,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,PC,58.0,58.0,0.0,6,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,PI,38.0,38.0,0.0,6,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,SE,6.0,6.0,0.0,3,2025,22
2025-04-06,CP46 - Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,QC,TO,3.0,3.0,0.0,2,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,AP,77.0,77.0,0.0,6,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,AS,4.0,4.0,0.0,4,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,BQ,12.0,12.0,0.0,3,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,CH,1.0,1.0,0.0,1,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,DI,24.5,25.5,1.0,5,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,FI,2.0,2.0,0.0,2,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,GA,1.0,1.0,0.0,1,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,LI,3.0,3.0,0.0,3,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,ME,14.0,14.0,0.0,3,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,PC,174.0,174.0,0.0,6,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,PI,37.0,37.0,0.0,6,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,SE,2.15,2.15,0.0,2,2025,22
2025-04-06,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,SP,0.0,0.0,0.0,1,2025,22
2025-04-06,CP48 - Beloeil,Beloeil,QC,AP,532.0,532.0,0.0,6,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,AS,1263.0,1263.0,0.0,7,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,BQ,3.0,3.0,0.0,3,2025,22
2025-04-06,CP48 - Beloeil,Beloeil,QC,CC,3.0,3.0,0.0,3,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,CH,8.0,8.0,0.0,6,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,CR,3.0,3.0,0.0,2,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,FI,2.0,2.0,0.0,1,2025,22
2025-04-06,CP48 - Beloeil,Beloeil,QC,GA,5.0,5.0,0.0,4,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,HT,14.0,14.0,0.0,5,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,IN,17.0,17.0,0.0,5,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,INM,1044.0,1044.0,0.0,6,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,LI,43.0,43.0,0.0,7,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,LO,20.0,20.0,0.0,5,2025,22
2025-04-06,CP48 - Beloeil,Beloeil,QC,ME,73.0,73.0,0.0,5,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,PC,137.0,137.0,0.0,7,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,PI,65.0,65.0,0.0,6,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,SE,11.0,11.0,0.0,4,2025,21
2025-04-06,CP48 - Beloeil,Beloeil,QC,SP,1.0,1.0,0.0,1,2025,22
2025-04-06,CP48 - Beloeil,Beloeil,QC,TO,21.0,21.0,0.0,6,2025,21
2025-04-13,CP01 - Québec,Québec,QC,AP,2012.0,2012.0,0.0,7,2025,22
2025-04-13,CP01 - Québec,Québec,QC,AS,120.0,120.0,0.0,7,2025,22
2025-04-13,CP01 - Québec,Québec,QC,AZ,4.0,4.0,0.0,3,2025,23
2025-04-13,CP01 - Québec,Québec,QC,BQ,15.0,15.0,0.0,7,2025,22
2025-04-13,CP01 - Québec,Québec,QC,CC,2.0,2.0,0.0,2,2025,23
2025-04-13,CP01 - Québec,Québec,QC,CH,21.0,21.0,0.0,4,2025,22
2025-04-13,CP01 - Québec,Québec,QC,CR,1.0,1.0,0.0,1,2025,23
2025-04-13,CP01 - Québec,Québec,QC,FI,5.0,5.0,0.0,3,2025,23
2025-04-13,CP01 - Québec,Québec,QC,GA,30.0,30.0,0.0,5,2025,23
2025-04-13,CP01 - Québec,Québec,QC,HT,0.0,0.0,0.0,5,2025,22
2025-04-13,CP01 - Québec,Québec,QC,IN,2.0,3.0,1.0,5,2025,22
2025-04-13,CP01 - Québec,Québec,QC,LO,37.0,37.0,0.0,7,2025,22
2025-04-13,CP01 - Québec,Québec,QC,ME,433.0,433.0,0.0,7,2025,22
2025-04-13,CP01 - Québec,Québec,QC,PA,12.0,12.0,0.0,5,2025,23
2025-04-13,CP01 - Québec,Québec,QC,PC,322.0,322.0,0.0,7,2025,22
2025-04-13,CP01 - Québec,Québec,QC,PI,282.0,282.0,0.0,7,2025,22
2025-04-13,CP01 - Québec,Québec,QC,SP,6.0,6.0,0.0,3,2025,22
2025-04-13,CP01 - Québec,Québec,QC,TO,25.0,25.0,0.0,5,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,AP,150.0,150.0,0.0,7,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,AS,31.0,31.0,0.0,7,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,BQ,3.0,3.0,0.0,3,2025,23
2025-04-13,CP02 - Blainville,Blainville,QC,CC,0.0,1.0,3.0,3,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,CH,7.0,7.0,0.0,4,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,FI,0.0,0.0,3.0,1,2025,23
2025-04-13,CP02 - Blainville,Blainville,QC,GA,10.0,10.0,0.0,5,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,HT,9.0,9.0,0.0,2,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,IN,47.0,47.0,0.0,6,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,LI,2.0,2.0,0.0,1,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,LO,24.0,24.0,0.0,7,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,ME,104.0,104.0,0.0,6,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,PA,5.0,5.0,0.0,4,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,PC,156.0,156.0,0.0,7,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,PI,672.0,672.0,0.0,7,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,SA,1.0,1.0,0.0,1,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,SE,31.0,31.0,0.0,6,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,SP,2.0,2.0,0.0,1,2025,22
2025-04-13,CP02 - Blainville,Blainville,QC,TO,14.0,14.0,0.0,5,2025,22
2025-04-13,CP04 - Drummondville,Drummondville,QC,AP,355.0,355.0,0.0,6,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,AS,320.0,320.0,0.0,6,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,AZ,25.0,25.0,0.0,1,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,BQ,4.0,4.0,0.0,2,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,CH,8.0,8.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,FI,2.0,2.0,0.0,2,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,GA,12.0,12.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,HT,12.0,12.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,IN,10.0,10.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,INM,38.0,38.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,LI,17.0,17.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,LO,10.0,10.0,0.0,3,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,ME,22.0,22.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,MK,1.0,1.0,0.0,1,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,PA,0.0,1.0,2.0,2,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,PC,185.0,185.0,0.0,6,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,PI,46.0,46.0,0.0,6,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,SE,7.0,7.0,0.0,4,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,SP,1.0,1.0,0.0,1,2025,23
2025-04-13,CP04 - Drummondville,Drummondville,QC,TO,14.0,14.0,0.0,4,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,AB,1.0,1.0,0.0,1,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,AP,402.05,402.05,0.0,7,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,AS,4.0,4.0,0.0,2,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,AZ,2.0,2.0,0.0,2,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,BI,6.0,6.0,0.0,3,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,BQ,21.0,21.0,0.0,5,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,CH,2.0,2.0,0.0,2,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,DI,1.0,1.0,0.0,1,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,FI,4.0,4.0,0.0,3,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,GA,13.0,13.0,0.0,5,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,IN,86.0,86.0,0.0,4,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,LI,8.0,8.0,0.0,3,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,LO,34.0,34.0,0.0,5,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,ME,146.0,146.0,0.0,7,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,MK,52.0,52.0,0.0,7,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,PA,10.0,10.0,0.0,5,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,PC,816.0,816.0,0.0,7,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,PI,156.0,156.0,0.0,7,2025,22
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,SE,70.75,70.75,0.0,6,2025,23
2025-04-13,CP05 - Sherbrooke,Sherbrooke,QC,SP,1.0,1.0,0.0,1,2025,23
2025-04-13,CP06 - Granby,Granby,QC,AP,6606.0,6606.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,AS,41.0,41.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,BQ,39.0,39.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,CH,6.0,6.0,0.0,5,2025,23
2025-04-13,CP06 - Granby,Granby,QC,FI,6.0,6.0,0.0,4,2025,22
2025-04-13,CP06 - Granby,Granby,QC,GA,26.0,26.0,0.0,6,2025,22
2025-04-13,CP06 - Granby,Granby,QC,HT,8.0,8.0,0.0,4,2025,22
2025-04-13,CP06 - Granby,Granby,QC,IN,2825.0,2825.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,LI,100.0,100.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,LO,23.0,23.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,ME,171.0,171.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,MK,3.0,3.0,0.0,1,2025,23
2025-04-13,CP06 - Granby,Granby,QC,PA,2.0,2.0,0.0,1,2025,23
2025-04-13,CP06 - Granby,Granby,QC,PC,1013.0,1013.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,PI,94.0,94.0,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,SE,5425.3099999999995,5425.3099999999995,0.0,7,2025,22
2025-04-13,CP06 - Granby,Granby,QC,SP,8.0,8.0,0.0,6,2025,22
2025-04-13,CP06 - Granby,Granby,QC,TO,13.0,13.0,0.0,6,2025,22
2025-04-13,CP07 - Laval,Laval,QC,AP,384.0,384.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,AS,49.0,49.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,BQ,10.0,10.0,0.0,5,2025,22
2025-04-13,CP07 - Laval,Laval,QC,CH,13.0,13.0,0.0,6,2025,22
2025-04-13,CP07 - Laval,Laval,QC,CR,1.0,1.0,0.0,1,2025,22
2025-04-13,CP07 - Laval,Laval,QC,FI,20.0,20.0,0.0,4,2025,22
2025-04-13,CP07 - Laval,Laval,QC,GA,59.0,59.0,0.0,6,2025,22
2025-04-13,CP07 - Laval,Laval,QC,HT,15.0,15.0,0.0,5,2025,22
2025-04-13,CP07 - Laval,Laval,QC,IN,133.0,133.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,LI,17.0,17.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,LO,54.0,54.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,ME,644.0,644.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,MK,4.0,4.0,0.0,2,2025,22
2025-04-13,CP07 - Laval,Laval,QC,PA,9.0,9.0,0.0,2,2025,23
2025-04-13,CP07 - Laval,Laval,QC,PC,288.0,288.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,PI,1479.0,1479.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,SE,85.0,85.0,0.0,7,2025,22
2025-04-13,CP07 - Laval,Laval,QC,SP,6.0,6.0,0.0,5,2025,22
2025-04-13,CP07 - Laval,Laval,QC,TO,30.0,30.0,0.0,7,2025,22
2025-04-13,CP08 - Longueuil,Longueuil,QC,AM,1.0,1.0,0.0,1,2025,23
2025-04-13,CP08 - Longueuil,Longueuil,QC,AP,859.5,859.5,0.0,7,2025,22
2025-04-13,CP08 - Longueuil,Longueuil,QC,AS,639.0,639.0,0.0,6,2025,22
2025-04-13,CP08 - Longueuil,Longueuil,QC,AZ,2.0,2.0,0.0,2,2025,23
2025-04-13,CP08 - Longueuil,Longueuil,QC,BQ,5.0,5.0,0.0,4,2025,22
